system:index,H2O,LEDAPS,O3,bkgd_BT,bkgd_TIR,cloud_count,date,doy,lake_BT,lake_TIR,lake_count,lake_mean_rad,solar_z,valid_count,.geo
LE70810712012003EDC00,5.319999694824219,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.241,17.977141882985684,8.211005064287209,1332.0,2012-01-03T22:43:30,3.946879074074074,25.523824349210955,9.191907465226635,467.0,"{blue=125.7889544432883, green=97.89632558414206, red=66.04022562529342, nir=21.187098044654796, swir1=1.6599797518165023, swir2=0.43327153211130814, tir1=9.191907465226635, tir2=9.186990783295848}",30.809322357177734,"{blue=2025, green=2014, red=2003, nir=1994, swir1=1964, swir2=1976, tir1=1956, tir2=1956}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70810712012019EDC00,4.330000305175782,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.244,15.292351050269165,7.876734354576444,515.0,2012-01-19T22:43:29,19.946874502314813,22.743309948582056,8.823572092024344,1373.0,"{blue=119.0200576697139, green=90.99888739447826, red=55.714679793033476, nir=16.33242226028998, swir1=1.1497013823564688, swir2=0.27779497324289487, tir1=8.823572092024344, tir2=8.82119276738049}",32.02968215942383,"{blue=2153, green=2144, red=2132, nir=2124, swir1=2081, swir2=2091, tir1=2053, tir2=2053}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70810712012067EDC00,3.769999694824219,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.255,17.413912897524625,8.141544051873295,1555.0,2012-03-07T22:43:34,67.94692263888889,23.36419489354263,8.905126924867984,266.0,"{blue=136.92717309016035, green=105.59080436489636, red=61.540301014606214, nir=17.3686105039783, swir1=1.4583177811165495, swir2=0.3860113242141004, tir1=8.905126924867984, tir2=8.898753217340987}",34.63106155395508,"{blue=1937, green=1925, red=1916, nir=1904, swir1=1877, swir2=1889, tir1=1863, tir2=1863}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70810712012083EDC00,5.739999389648437,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.251,15.4160315762047,7.892035524403097,515.0,2012-03-23T22:43:37,83.94695686342592,22.536438511439734,8.796348996306104,1480.0,"{blue=159.65955361176182, green=125.83583094646802, red=71.5994792139208, nir=19.830435176958908, swir1=1.4895386742732553, swir2=0.3637859063128644, tir1=8.796348996306104, tir2=8.790860174473908}",36.33963394165039,"{blue=2095, green=2088, red=2077, nir=2069, swir1=2025, swir2=2033, tir1=1997, tir2=1997}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70810712012115EDC00,3.25,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.26,14.933578939998851,7.834335398257656,1996.0,2012-04-24T22:43:46,115.94706956018518,20.987393774167455,8.594540745847755,106.0,"{blue=166.3497199224976, green=144.3280808110282, red=90.15404678740592, nir=29.136101509040255, swir1=3.0403050700626753, swir2=0.8507294453242246, tir1=8.594540745847755, tir2=8.595436591391612}",41.75663757324219,"{blue=2062, green=2050, red=2038, nir=2029, swir1=2004, swir2=2016, tir1=1994, tir2=1994}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70810712012291EDC00,4.710000610351562,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.245,6.030929904513889,6.788419997609324,2180.0,2012-10-17T22:45:15,291.94809293981484,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",26.670269012451172,"{blue=2207, green=2201, red=2190, nir=2180, swir1=2146, swir2=2154, tir1=2118, tir2=2118}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70810712012307EDC00,4.119999694824219,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.271,1.0357200985863095,6.253963300751315,1944.0,2012-11-02T22:45:19,307.94814581018517,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",25.23046112060547,"{blue=1970, green=1963, red=1951, nir=1944, swir1=1904, swir2=1914, tir1=1884, tir2=1884}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70810712012339EDC04,4.3899993896484375,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.26,15.564323304191468,7.909831329470589,1900.0,2012-12-04T22:45:27,339.9482340277778,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",27.085243225097656,"{blue=1927, green=1918, red=1906, nir=1900, swir1=1862, swir2=1872, tir1=1845, tir2=1845}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70810712013085EDC00,5.25,"{shadow_count=507.0, cloud_count=645.0, water_count=721.0, snow_count=0.0, lake_SR={blue=0.49255409153952956, green=0.28512149791955627, red=0.16681178918169226, nir=0.04793883495145669, swir1=0.015365048543689284, swir2=0.011855062413314823}}",0.261,18.11832236013105,8.229868488478404,648.0,2013-03-26T22:45:31,85.94828196759259,25.553278803916726,9.196623834733535,1367.0,"{blue=147.02040353899204, green=111.25778268843388, red=57.8011067229287, nir=13.68383094369711, swir1=0.9050398472992556, swir2=0.21925743838678838, tir1=9.196623834733535, tir2=9.194179947993993}",36.28382110595703,"{blue=2199, green=2187, red=2180, nir=2169, swir1=2136, swir2=2142, tir1=2111, tir2=2111}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70810712013101EDC01,4.65,"{shadow_count=0.0, cloud_count=2123.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.245,-5.284037800578328,5.633533122671115,2202.0,2013-04-11T22:45:30,101.94826989583333,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",38.8886604309082,"{blue=2226, green=2219, red=2209, nir=2202, swir1=2179, swir2=2188, tir1=2173, tir2=2173}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70810712013133EDC00,3.769999694824219,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.251,17.124535017116095,8.104495868807838,1714.0,2013-05-13T22:45:21,133.94816930555555,24.36723587139934,9.037981747567247,153.0,"{blue=115.3598131759494, green=88.19477524593765, red=50.02649751675674, nir=16.10837816685633, swir1=1.7213135552406311, swir2=0.46064299941062925, tir1=9.037981747567247, tir2=9.041394759831178}",45.01530838012695,"{blue=2003, green=1993, red=1982, nir=1971, swir1=1948, swir2=1959, tir1=1939, tir2=1939}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70810712013213EDC00,3.5600006103515627,"{shadow_count=267.0, cloud_count=600.0, water_count=1077.0, snow_count=0.0, lake_SR={blue=0.35757418755803216, green=0.3425045496750229, red=0.20812293407613744, nir=0.056820984215413324, swir1=0.009272609099350071, swir2=0.007936675951717846}}",0.24,17.356376266479494,8.132574863173067,517.0,2013-08-01T22:44:44,213.94773773148148,23.381653811859845,8.90717284640042,1561.0,"{blue=147.0257334838992, green=121.67661265575451, red=65.32092467032511, nir=14.311359136552095, swir1=0.5808597922813697, swir2=0.15053065078780103, tir1=8.90717284640042, tir2=8.908498738123024}",46.13774871826172,"{blue=2183, green=2171, red=2164, nir=2152, swir1=2136, swir2=2145, tir1=2129, tir2=2129}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70810712013229EDC00,3.6,"{shadow_count=0.0, cloud_count=1826.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.247,9.270513916015625,7.155458320528269,1926.0,2013-08-17T22:44:48,229.9477813425926,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",42.50713348388672,"{blue=1961, green=1949, red=1940, nir=1926, swir1=1900, swir2=1912, tir1=1893, tir2=1893}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70810712013245EDC00,3.1300003051757814,"{shadow_count=214.0, cloud_count=1538.0, water_count=55.0, snow_count=0.0, lake_SR={blue=0.25761090909090906, green=0.22198909090909083, red=0.12032000000000004, nir=0.039401818181818184, swir1=0.016296363636363633, swir2=0.011476363636363634}}",0.251,11.545346069335938,7.427446623998029,1527.0,2013-09-02T22:44:59,245.9479132175926,21.500103674994573,8.661441008808712,374.0,"{blue=139.84084988915347, green=105.42823664373893, red=54.42276646109188, nir=15.592037577680088, swir1=1.5158348462098967, swir2=0.40794993098825216, tir1=8.661441008808712, tir2=8.658139704188539}",38.05415725708008,"{blue=1943, green=1934, red=1922, nir=1914, swir1=1878, swir2=1887, tir1=1854, tir2=1854}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70810712013277EDC00,4.510000610351563,"{shadow_count=0.0, cloud_count=2115.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.248,11.652054008396192,7.437360902027837,2210.0,2013-10-04T22:45:21,277.94816616898146,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",29.16545867919922,"{blue=2237, green=2228, red=2218, nir=2210, swir1=2183, swir2=2190, tir1=2159, tir2=2159}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70810712013309ASN00,4.430000305175781,"{shadow_count=260.0, cloud_count=1618.0, water_count=32.0, snow_count=0.0, lake_SR={blue=0.229140625, green=0.20976875000000006, red=0.1498875, nir=0.07031250000000001, swir1=0.03938124999999999, swir2=0.03160625}}",0.251,11.940349779630962,7.4775093796810035,1302.0,2013-11-05T22:45:37,309.9483481712963,18.51248033703637,8.278669215896686,556.0,"{blue=143.3433231475542, green=109.519252364048, red=64.5883016603456, nir=20.458957373023893, swir1=2.059198243599107, swir2=0.542666999779267, tir1=8.278669215896686, tir2=8.288731683698808}",25.1131591796875,"{blue=2057, green=2046, red=2036, nir=2028, swir1=1984, swir2=1994, tir1=1956, tir2=1956}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70810712015091EDC00,4.05999984741211,"{shadow_count=0.0, cloud_count=1945.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.247,13.418603723699396,7.647874072194099,2064.0,2015-04-01T22:48:34,91.9503940625,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",36.484893798828125,"{blue=2091, green=2080, red=2073, nir=2064, swir1=2018, swir2=2027, tir1=1989, tir2=1989}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70820702003081EDC00,3.8100006103515627,"{shadow_count=15.0, cloud_count=39.0, water_count=194.0, snow_count=0.0, lake_SR={blue=1.6276685567010314, green=0.40137835051546406, red=0.24892628865979366, nir=0.07711958762886603, swir1=0.014790206185567012, swir2=0.010505154639175252}}",0.248,19.575989235080836,8.414376581713816,578.0,2003-03-22T22:43:55,81.94717222222222,20.32593066579049,8.509146818851617,1035.0,"{blue=183.01943956922602, green=177.72119314186816, red=95.4315857357449, nir=20.176495847494706, swir1=0.8074528924508947, swir2=0.19288862496614456, tir1=8.509146818851617, tir2=8.503986710744663}",36.59727478027344,"{blue=352, green=1342, red=2288, nir=2497, swir1=2521, swir2=2521, tir1=2390, tir2=2390}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70820702006105EDC00,3.5,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.242,16.446734525719467,8.019930960686535,1075.0,2006-04-15T22:45:16,105.94810848379629,20.00117691703465,8.467497494881568,24.0,"{blue=null, green=21.858218304812908, red=10.567241152127584, nir=4.633300647139549, swir1=0.5475728518289068, swir2=0.14623413234949112, tir1=8.467497494881568, tir2=8.452336472337661}",39.76157760620117,"{blue=73, green=823, red=1582, nir=1786, swir1=1825, swir2=1815, tir1=1760, tir2=1760}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70820702007140EDC00,3.3800003051757814,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.261,13.069734032474347,7.606821069188082,312.0,2007-05-20T22:45:35,140.94833144675925,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",45.87447738647461,"{blue=327, green=323, red=319, nir=315, swir1=328, swir2=331, tir1=216, tir2=216}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70820702010132EDC00,4.969999694824219,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.246,3.490643546694801,6.514789136947089,684.0,2010-05-12T22:47:24,132.94958533564815,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",44.18901062011719,"{blue=694, green=694, red=697, nir=697, swir1=715, swir2=716, tir1=449, tir2=449}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70820702012010ASN00,3.35,"{shadow_count=null, cloud_count=null, water_count=null, snow_count=null, lake_SR=null}",0.265,14.80564827533734,7.818793589943104,783.0,2012-01-10T22:49:18,10.950903541666667,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",31.625263214111328,"{blue=481, green=816, red=899, nir=900, swir1=926, swir2=919, tir1=569, tir2=569}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70820702013124EDC00,4.530000305175781,"{shadow_count=0.0, cloud_count=108.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.255,6.213583809988839,6.804499487791743,196.0,2013-05-04T22:51:10,124.95220194444444,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",42.131103515625,"{blue=205, green=202, red=199, nir=196, swir1=209, swir2=211, tir1=108, tir2=108}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70820702013140EDC00,3.9100006103515623,"{shadow_count=0.0, cloud_count=78.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.253,14.9813232421875,7.837952813754479,158.0,2013-05-20T22:51:07,140.9521710300926,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",44.987308502197266,"{blue=168, green=165, red=161, nir=158, swir1=171, swir2=174, tir1=78, tir2=78}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70820702013156EDC00,4.65,"{shadow_count=0.0, cloud_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.242,,,11.0,2013-06-05T22:50:57,156.9520534837963,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",47.173988342285156,"{blue=13, green=11, red=11, nir=11, swir1=13, swir2=14, tir1=0, tir2=0}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70820712001091EDC01,4.369999694824219,"{shadow_count=0.0, cloud_count=245.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.251,15.175956264148136,7.86310471486268,2552.0,2001-04-01T22:45:46,91.9484553125,21.863391046938688,8.708134264887676,92.0,"{blue=null, green=87.9648225514785, red=42.35378398065982, nir=17.68888223041659, swir1=2.4518557398215584, swir2=0.6668028403073549, tir1=8.708134264887676, tir2=8.707512349740643}",38.416046142578125,"{blue=243, green=1492, red=2612, nir=2945, swir1=2945, swir2=2945, tir1=2945, tir2=2945}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70820712003081EDC00,3.8100006103515627,"{shadow_count=26.0, cloud_count=38.0, water_count=192.0, snow_count=0.0, lake_SR={blue=1.641297395833333, green=0.4065828125, red=0.25213906250000007, nir=0.07803958333333329, swir1=0.015046354166666642, swir2=0.010700520833333338}}",0.248,19.497747420738772,8.403823876852565,786.0,2003-03-22T22:44:19,81.94744917824075,20.2022634956829,8.49324140509042,1236.0,"{blue=184.65234831291409, green=177.6637704240755, red=95.33770062468199, nir=20.64582088097785, swir1=0.8755383065458641, swir2=0.2100500044711296, tir1=8.49324140509042, tir2=8.491800073070095}",37.34946823120117,"{blue=385, green=1670, red=2735, nir=2945, swir1=2945, swir2=2945, tir1=2945, tir2=2945}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70820712007124EDC00,4.560000610351563,"{shadow_count=0.0, cloud_count=179.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.238,13.915350953074617,7.709090183909698,1358.0,2007-05-04T22:46:06,124.94868238425926,22.480377197265625,8.788346521556377,3.0,"{blue=null, green=57.50551110506058, red=31.884777704874676, nir=13.63963258266449, swir1=1.4823361138502757, swir2=0.38162725418806076, tir1=8.788346521556377, tir2=8.780708599835634}",44.25084686279297,"{blue=187, green=452, red=993, nir=1464, swir1=1709, swir2=1700, tir1=1737, tir2=1737}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70820712008111EDC00,4.660000610351562,"{shadow_count=0.0, cloud_count=0.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.247,12.438180106026786,7.530019208587505,1284.0,2008-04-20T22:45:46,111.9484578587963,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",41.840972900390625,"{blue=0, green=183, red=632, nir=1284, swir1=1886, swir2=1877, tir1=1909, tir2=1909}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70820712008351EDC00,4.3,"{shadow_count=0.0, cloud_count=128.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.26,17.408755589313532,8.14437871972677,915.0,2008-12-16T22:45:10,351.9480393287037,24.135459899902344,9.006378019228578,8.0,"{blue=null, green=54.60979264229536, red=30.35654604434967, nir=12.468405559659004, swir1=0.9879725687205791, swir2=0.20420764107257128, tir1=9.006378019228578, tir2=9.017888714093715}",30.119060516357422,"{blue=133, green=385, red=816, nir=1314, swir1=1638, swir2=1629, tir1=1667, tir2=1667}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70820712011087EDC00,3.8,"{shadow_count=329.0, cloud_count=361.0, water_count=819.0, snow_count=0.0, lake_SR={blue=0.1962087912087915, green=0.19060879120879104, red=0.1458691086691087, nir=0.07232368742368726, swir1=0.016351037851037826, swir2=0.01283443223443218}}",0.255,18.0635010039735,8.221524885046982,861.0,2011-03-28T22:49:15,87.95087795138889,21.57634560041995,8.670897434119968,719.0,"{blue=114.57433399275028, green=90.62927504880703, red=56.4131462325307, nir=17.65071019327193, swir1=0.8195167747827676, swir2=0.1808908644030575, tir1=8.670897434119968, tir2=8.673679146509375}",37.02822494506836,"{blue=1851, green=1859, red=1868, nir=1877, swir1=1913, swir2=1903, tir1=1935, tir2=1935}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70820712011103EDC00,4.15,"{shadow_count=56.0, cloud_count=1438.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.237,9.427735101609002,7.174274518642397,1368.0,2011-04-13T22:49:16,103.95089075231482,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",39.630802154541016,"{blue=1528, green=1540, red=1551, nir=1559, swir1=1589, swir2=1577, tir1=1603, tir2=1603}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
LE70820712011119EDC00,4.35,"{shadow_count=0.0, cloud_count=1499.0, water_count=0.0, snow_count=0.0, lake_SR={blue=null, green=null, red=null, nir=null, swir1=null, swir2=null}}",0.249,-2.1349049649497336,5.906222347198993,1568.0,2011-04-29T22:49:17,119.95089302083333,,,0.0,"{blue=null, green=null, red=null, nir=null, swir1=null, swir2=null, tir1=null, tir2=null}",42.64878845214844,"{blue=1533, green=1545, red=1554, nir=1568, swir1=1601, swir2=1592, tir1=1624, tir2=1624}","{""geodesic"":true,""type"":""Polygon"",""coordinates"":[[[167.82157,-15.38674],[167.82045,-15.38972],[167.82389,-15.39659],[167.82706,-15.39767],[167.840195,-15.395349],[167.84174,-15.39237],[167.83908,-15.386],[167.82938,-15.38294],[167.82157,-15.38674]]]}"
